model,currentDateTime,latitude,longitude,mobileStatus,networkOperator,netType,dbm,rsrp [dBm],rsrq,rssi [dBm]
Redmi Note 9S,2023-08-20 13:36:00,-3.1022913,-58.4556471,-1,Vivo,Wi-Fi,-116,-116,-13,-83
Redmi Note 9S,2023-08-20 13:36:02,-3.1022876,-58.4556464,-1,Vivo,Wi-Fi,-116,-116,-13,-83
Redmi Note 9S,2023-08-20 13:36:03,-3.1022875,-58.4556446,-1,Vivo,Wi-Fi,-116,-116,-13,-83
Redmi Note 9S,2023-08-20 13:36:04,-3.1022874,-58.4556446,-1,Vivo,Wi-Fi,-116,-116,-13,-83
Redmi Note 9S,2023-08-20 13:36:05,-3.1022871,-58.4556444,-1,Vivo,Wi-Fi,-116,-116,-13,-83
Redmi Note 9S,2023-08-20 13:36:06,-3.102287,-58.4556443,-1,Vivo,Wi-Fi,-116,-116,-13,-83
Redmi Note 9S,2023-08-20 13:36:07,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:09,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:10,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:11,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:12,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:13,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:14,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:16,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:17,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-118,-118,-15,-85
Redmi Note 9S,2023-08-20 13:36:18,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-117,-117,-15,-83
Redmi Note 9S,2023-08-20 13:36:19,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-117,-117,-15,-83
Redmi Note 9S,2023-08-20 13:36:20,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-117,-117,-15,-83
Redmi Note 9S,2023-08-20 13:36:21,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-117,-117,-15,-83
Redmi Note 9S,2023-08-20 13:36:23,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-117,-117,-15,-83
Redmi Note 9S,2023-08-20 13:36:24,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-117,-117,-15,-83
Redmi Note 9S,2023-08-20 13:36:25,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-117,-117,-15,-83
Redmi Note 9S,2023-08-20 13:36:26,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-117,-117,-15,-83
Redmi Note 9S,2023-08-20 13:36:27,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:28,-3.102287,-58.4556442,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:30,-3.1022863,-58.4556442,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:31,-3.1022872,-58.4556422,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:32,-3.1022899,-58.4556349,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:33,-3.1022934,-58.4556348,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:34,-3.1022974,-58.4556352,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:35,-3.1022989,-58.4556337,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:37,-3.1023014,-58.4556302,-1,Vivo,Wi-Fi,-119,-119,-16,-87
Redmi Note 9S,2023-08-20 13:36:38,-3.1023078,-58.4556285,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:39,-3.1023115,-58.4556206,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:40,-3.102317,-58.4556086,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:41,-3.1023226,-58.4555999,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:42,-3.1023248,-58.4556003,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:43,-3.1023237,-58.4555976,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:45,-3.1023194,-58.455586,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:46,-3.1023084,-58.4555766,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:47,-3.1023101,-58.4555816,-1,Vivo,Wi-Fi,-116,-116,-11,-87
Redmi Note 9S,2023-08-20 13:36:48,-3.1023148,-58.4555869,-1,Vivo,Wi-Fi,-117,-117,-13,-87
Redmi Note 9S,2023-08-20 13:36:49,-3.102318,-58.4555899,-1,Vivo,Wi-Fi,-117,-117,-13,-87
Redmi Note 9S,2023-08-20 13:36:50,-3.1023199,-58.4555897,-1,Vivo,Wi-Fi,-117,-117,-13,-87
Redmi Note 9S,2023-08-20 13:36:52,-3.1023226,-58.45559,-1,Vivo,Wi-Fi,-117,-117,-13,-87
Redmi Note 9S,2023-08-20 13:36:53,-3.102325,-58.4555923,-1,Vivo,Wi-Fi,-117,-117,-13,-87
Redmi Note 9S,2023-08-20 13:36:54,-3.1023253,-58.455593,-1,Vivo,Wi-Fi,-117,-117,-13,-87
Redmi Note 9S,2023-08-20 13:36:55,-3.1023212,-58.4555816,-1,Vivo,Wi-Fi,-117,-117,-13,-87
Redmi Note 9S,2023-08-20 13:36:56,-3.1023172,-58.4555733,-1,Vivo,Wi-Fi,-117,-117,-13,-87
Redmi Note 9S,2023-08-20 13:36:57,-3.1023148,-58.4555755,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:36:59,-3.1023132,-58.4555718,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:00,-3.1023012,-58.4555583,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:01,-3.1022999,-58.4555641,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:02,-3.1023012,-58.4555728,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:03,-3.1023038,-58.4555749,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:04,-3.1023083,-58.455578,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:06,-3.1023143,-58.455579,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:07,-3.1023209,-58.4555808,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:08,-3.1023207,-58.4555897,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:09,-3.1023171,-58.4555941,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:10,-3.1023161,-58.4555984,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:11,-3.1023184,-58.4556022,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:13,-3.102321,-58.4556056,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:14,-3.1023225,-58.4556056,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:15,-3.1023225,-58.4556007,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:16,-3.1023209,-58.4555947,-1,Vivo,Wi-Fi,-119,-119,-16,-85
Redmi Note 9S,2023-08-20 13:37:17,-3.1023164,-58.4555794,-1,Vivo,Wi-Fi,-119,-119,-15,-81
Redmi Note 9S,2023-08-20 13:37:18,-3.1023145,-58.4555697,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:20,-3.102308,-58.4555581,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:21,-3.1022785,-58.4555463,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:22,-3.1022667,-58.4555438,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:23,-3.1022595,-58.4555351,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:24,-3.102259,-58.4555218,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:25,-3.1022662,-58.4555145,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:27,-3.1022795,-58.4555031,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:28,-3.1023058,-58.455483,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:29,-3.1023232,-58.4554661,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:30,-3.1023313,-58.455459,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:31,-3.102319,-58.4554767,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:33,-3.1023137,-58.4554852,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:34,-3.1023068,-58.4554948,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:35,-3.1023053,-58.4554964,-1,Vivo,Wi-Fi,-113,-113,-15,-81
Redmi Note 9S,2023-08-20 13:37:36,-3.102305,-58.4554986,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:37,-3.1023047,-58.4555,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:38,-3.1023082,-58.4554911,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:40,-3.1023134,-58.4554798,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:41,-3.1023232,-58.4554843,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:42,-3.1023242,-58.4554854,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:43,-3.1023229,-58.4554869,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:44,-3.1023247,-58.4554909,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:45,-3.1023352,-58.4554961,-1,Vivo,Wi-Fi,-111,-111,-10,-83
Redmi Note 9S,2023-08-20 13:37:47,-3.1023422,-58.4554999,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:48,-3.1023481,-58.4555019,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:49,-3.1023389,-58.4555067,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:50,-3.1023325,-58.4555107,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:51,-3.1023295,-58.455518,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:52,-3.1023306,-58.455532,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:54,-3.1023325,-58.4555323,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:55,-3.1023316,-58.4555248,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:56,-3.1023289,-58.4555186,-1,Vivo,Wi-Fi,-115,-115,-10,-87
Redmi Note 9S,2023-08-20 13:37:57,-3.1023321,-58.4555175,-1,Vivo,Wi-Fi,-114,-114,-12,-83
Redmi Note 9S,2023-08-20 13:37:58,-3.1023439,-58.4555149,-1,Vivo,Wi-Fi,-114,-114,-12,-83
Redmi Note 9S,2023-08-20 13:37:59,-3.1023414,-58.4555174,-1,Vivo,Wi-Fi,-114,-114,-12,-83
Redmi Note 9S,2023-08-20 13:38:01,-3.1023371,-58.4555226,-1,Vivo,Wi-Fi,-114,-114,-12,-83
Redmi Note 9S,2023-08-20 13:38:02,-3.1023276,-58.4555278,-1,Vivo,Wi-Fi,-114,-114,-12,-83
Redmi Note 9S,2023-08-20 13:38:03,-3.1023241,-58.4555292,-1,Vivo,Wi-Fi,-114,-114,-12,-83
Redmi Note 9S,2023-08-20 13:38:04,-3.102321,-58.455531,-1,Vivo,Wi-Fi,-114,-114,-12,-83
Redmi Note 9S,2023-08-20 13:38:05,-3.10232,-58.4555326,-1,Vivo,Wi-Fi,-114,-114,-12,-83
Redmi Note 9S,2023-08-20 13:38:06,-3.1023194,-58.455534,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:08,-3.1023187,-58.4555345,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:09,-3.1023186,-58.4555346,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:10,-3.1023186,-58.4555346,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:11,-3.1023186,-58.4555346,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:12,-3.1023186,-58.4555346,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:14,-3.1023186,-58.4555346,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:15,-3.1023179,-58.4555347,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:16,-3.1023145,-58.4555372,-1,Vivo,Wi-Fi,-116,-116,-15,-83
Redmi Note 9S,2023-08-20 13:38:17,-3.1023144,-58.4555374,-1,Vivo,Wi-Fi,-119,-119,-14,-87
Redmi Note 9S,2023-08-20 13:38:18,-3.1023143,-58.4555375,-1,Vivo,Wi-Fi,-119,-119,-14,-87
Redmi Note 9S,2023-08-20 13:38:19,-3.1023205,-58.455532,-1,Vivo,Wi-Fi,-119,-119,-14,-87
Redmi Note 9S,2023-08-20 13:38:21,-3.1023245,-58.455529,-1,Vivo,Wi-Fi,-119,-119,-14,-87
Redmi Note 9S,2023-08-20 13:38:22,-3.102326,-58.455529,-1,Vivo,Wi-Fi,-119,-119,-14,-87
Redmi Note 9S,2023-08-20 13:38:23,-3.1023303,-58.455528,-1,Vivo,Wi-Fi,-119,-119,-14,-87
Redmi Note 9S,2023-08-20 13:38:24,-3.1023314,-58.4555276,-1,Vivo,Wi-Fi,-119,-119,-14,-87
Redmi Note 9S,2023-08-20 13:38:25,-3.1023318,-58.4555274,-1,Vivo,Wi-Fi,-119,-119,-14,-87
Redmi Note 9S,2023-08-20 13:38:26,-3.1023314,-58.4555276,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:28,-3.1023321,-58.4555275,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:29,-3.1023326,-58.4555275,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:30,-3.1025941,-58.4554736,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:31,-3.1026839,-58.4554367,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:32,-3.102758,-58.4554049,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:33,-3.1028243,-58.4553929,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:34,-3.1028826,-58.4553788,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:36,-3.1029252,-58.4553617,-1,Vivo,Wi-Fi,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:37,-3.1030044,-58.4553376,1,Vivo,4G,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:38,-3.1030418,-58.4553249,1,Vivo,4G,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:39,-3.1030734,-58.4553154,1,Vivo,4G,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:40,-3.1031078,-58.4553044,1,Vivo,4G,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:41,-3.1031402,-58.4552961,1,Vivo,4G,-118,-118,-15,-87
Redmi Note 9S,2023-08-20 13:38:43,-3.1031699,-58.4552931,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:44,-3.1032195,-58.4552851,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:45,-3.1032309,-58.4552787,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:46,-3.1032388,-58.4552693,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:47,-3.1032452,-58.4552513,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:48,-3.1032457,-58.455226,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:49,-3.1032385,-58.4551926,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:50,-3.1032261,-58.4551568,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:52,-3.1032128,-58.4551172,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:53,-3.1032012,-58.4550709,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:54,-3.1031764,-58.4549717,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:55,-3.1031617,-58.4549158,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:56,-3.1031429,-58.45486,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:57,-3.1031232,-58.4548068,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:58,-3.1031064,-58.4547565,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:38:59,-3.1030971,-58.454709,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:39:01,-3.1030885,-58.454664,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:39:02,-3.1030766,-58.4545877,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:39:03,-3.1030765,-58.4545619,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:39:04,-3.1030776,-58.4545374,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:39:05,-3.1030771,-58.4545201,1,Vivo,4G,-104,-104,-13,-75
Redmi Note 9S,2023-08-20 13:39:06,-3.1030735,-58.4545098,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:08,-3.1030697,-58.4544979,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:09,-3.1030588,-58.4544806,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:10,-3.1030086,-58.4544506,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:11,-3.1029721,-58.4544464,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:12,-3.1029253,-58.45445,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:13,-3.1028657,-58.45446,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:14,-3.1027927,-58.4544735,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:16,-3.1027157,-58.4544842,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:17,-3.1025488,-58.4544891,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:18,-3.1024494,-58.4545052,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:19,-3.1023464,-58.4545264,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:20,-3.1022414,-58.4545439,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:21,-3.1021343,-58.4545609,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:23,-3.1020252,-58.454576,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:24,-3.1017892,-58.4546055,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:25,-3.1016612,-58.4546234,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:26,-3.1015269,-58.454641,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:27,-3.1013871,-58.4546604,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:28,-3.1012451,-58.4546751,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:30,-3.1011005,-58.4546692,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:31,-3.1009549,-58.4546901,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:32,-3.1006486,-58.4547474,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:33,-3.1004914,-58.4547703,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:34,-3.1003339,-58.4547942,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:35,-3.1001753,-58.4548164,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:36,-3.1000171,-58.4548333,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:37,-3.0998579,-58.4548549,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:39,-3.0996947,-58.4548703,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:40,-3.099358,-58.4549094,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:41,-3.0991897,-58.4549338,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:42,-3.0990243,-58.4549609,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:43,-3.0988596,-58.4549995,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:44,-3.0987003,-58.4550458,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:45,-3.0985485,-58.4550947,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:47,-3.0983959,-58.4551495,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:48,-3.0981047,-58.4552623,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:49,-3.0979585,-58.4553207,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:50,-3.097817,-58.4553879,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:51,-3.0976727,-58.4554449,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:52,-3.0975359,-58.4555129,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:53,-3.0974022,-58.4555854,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:54,-3.0972722,-58.4556618,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:56,-3.0971435,-58.4557366,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:57,-3.0969013,-58.4558999,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:58,-3.0967859,-58.4559818,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:39:59,-3.0966812,-58.4560579,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:00,-3.0965847,-58.4561299,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:01,-3.09649,-58.4562022,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:03,-3.0963896,-58.4562776,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:04,-3.0961717,-58.4564372,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:05,-3.0960546,-58.456519,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:06,-3.0959324,-58.4565996,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:07,-3.0958041,-58.456677,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:08,-3.0956732,-58.4567592,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:10,-3.0955375,-58.4568399,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:11,-3.0952604,-58.4570157,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:12,-3.095122,-58.4571051,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:13,-3.0949854,-58.4571932,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:14,-3.0948495,-58.4572835,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:15,-3.0947089,-58.4573757,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:17,-3.0945708,-58.4574725,1,Vivo,4G,-101,-101,-12,-69
Redmi Note 9S,2023-08-20 13:40:18,-3.0942907,-58.4576625,1,Vivo,4G,-101,-101,-12,-69
