latitude,longitude,rsrp [dBm],rsrq,rssnr,cqi,weight,Unnamed: 7
-3.1447276,-58.4366228,-98,-10,0,11,,
-3.1447278,-58.436623,-98,-10,0,11,,
-3.1447274,-58.4366213,-98,-10,0,11,,
-3.1447271,-58.4366203,-98,-10,0,11,,
-3.144727,-58.4366198,-98,-10,0,11,,
-3.1447269,-58.4366194,-98,-10,0,11,,
-3.1447268,-58.4366192,-98,-10,0,11,,
-3.1447268,-58.4366191,-98,-10,0,11,,
-3.1447268,-58.4366191,-98,-10,0,11,,
-3.1447237,-58.4366232,-106,-14,-1,5,,
-3.1447226,-58.4366244,-106,-14,-1,5,,
-3.1447216,-58.4366254,-106,-14,-1,5,,
-3.1447213,-58.4366253,-106,-14,-1,5,,
-3.1447212,-58.4366254,-106,-14,-1,5,,
-3.1447189,-58.4366235,-106,-14,-1,5,,
-3.1447179,-58.4366222,-106,-14,-1,5,,
-3.1447174,-58.4366214,-106,-14,-1,5,,
-3.144717,-58.4366208,-106,-14,-1,5,,
-3.1447171,-58.4366204,-98,-13,0,9,,
-3.1447164,-58.4366191,-98,-13,0,9,,
-3.1447158,-58.4366181,-98,-13,0,9,,
-3.1447153,-58.4366181,-98,-13,0,9,,
-3.1447153,-58.4366183,-98,-13,0,9,,
-3.1447156,-58.4366187,-98,-13,0,9,,
-3.1447157,-58.4366192,-98,-13,0,9,,
-3.1447157,-58.4366192,-98,-13,0,9,,
-3.1447156,-58.4366201,-98,-13,0,9,,
-3.1447215,-58.4366196,-99,-12,0,11,,
-3.1447241,-58.4366194,-99,-12,0,11,,
-3.1447253,-58.4366192,-99,-12,0,11,,
-3.144726,-58.4366192,-99,-12,0,11,,
-3.1447265,-58.4366191,-99,-12,0,11,,
-3.1447234,-58.4366187,-99,-12,0,11,,
-3.1447232,-58.4366196,-99,-12,0,11,,
-3.1447237,-58.4366206,-99,-12,0,11,,
-3.144724,-58.4366211,-99,-12,0,11,,
-3.1447247,-58.436622,-100,-10,0,7,,
-3.1447251,-58.4366225,-100,-10,0,7,,
-3.1447255,-58.4366231,-100,-10,0,7,,
-3.1447258,-58.4366235,-100,-10,0,7,,
-3.1447259,-58.4366241,-100,-10,0,7,,
-3.1447309,-58.4366177,-100,-10,0,7,,
-3.1447389,-58.4366061,-100,-10,0,7,,
-3.1447403,-58.436604,-100,-10,0,7,,
-3.1447421,-58.4366011,-100,-10,0,7,,
-3.1447457,-58.4365962,-104,-13,-1,9,,
-3.1447482,-58.436594,-104,-13,-1,9,,
-3.1447492,-58.4365923,-104,-13,-1,9,,
-3.1447498,-58.4365902,-104,-13,-1,9,,
-3.1447497,-58.4365847,-104,-13,-1,9,,
-3.1447496,-58.4365838,-104,-13,-1,9,,
-3.1447499,-58.4365826,-104,-13,-1,9,,
-3.1447504,-58.4365814,-104,-13,-1,9,,
-3.144751,-58.4365809,-100,-11,0,10,,
-3.1447521,-58.4365807,-100,-11,0,10,,
-3.1447524,-58.4365804,-100,-11,0,10,,
-3.1447526,-58.43658,-100,-11,0,10,,
-3.1447528,-58.4365794,-100,-11,0,10,,
-3.1447527,-58.4365765,-100,-11,0,10,,
-3.1447527,-58.4365765,-100,-11,0,10,,
-3.1447514,-58.4365731,-100,-11,0,10,,
-3.1447509,-58.4365724,-100,-11,0,10,,
-3.1447509,-58.4365721,-98,-13,0,7,,
-3.1447518,-58.4365721,-98,-13,0,7,,
-3.1447518,-58.4365721,-98,-13,0,7,,
-3.1447521,-58.4365721,-98,-13,0,7,,
-3.1447526,-58.4365718,-98,-13,0,7,,
-3.1447507,-58.4365705,-98,-13,0,7,,
-3.1447501,-58.4365697,-98,-13,0,7,,
-3.1447499,-58.4365693,-98,-13,0,7,,
-3.1447497,-58.4365688,-98,-13,0,7,,
-3.1447492,-58.4365683,-100,-14,-1,7,,
-3.1447488,-58.4365684,-100,-14,-1,7,,
-3.1447484,-58.4365682,-100,-14,-1,7,,
-3.1447477,-58.4365675,-100,-14,-1,7,,
-3.1447476,-58.4365675,-100,-14,-1,7,,
-3.1447474,-58.4365676,-100,-14,-1,7,,
-3.1447467,-58.4365679,-100,-14,-1,7,,
-3.1447459,-58.436569,-100,-14,-1,7,,
-3.1447456,-58.4365693,-100,-14,-1,7,,
-3.1447454,-58.4365692,-99,-15,0,10,,
-3.1447474,-58.4365711,-99,-15,0,10,,
-3.1447479,-58.4365716,-99,-15,0,10,,
-3.1447487,-58.4365722,-99,-15,0,10,,
-3.1447488,-58.4365727,-99,-15,0,10,,
-3.1447492,-58.4365737,-99,-15,0,10,,
-3.1447495,-58.4365744,-99,-15,0,10,,
-3.1447505,-58.4365759,-99,-15,0,10,,
-3.1447504,-58.4365764,-96,-14,0,11,,
-3.1447507,-58.4365767,-96,-14,0,11,,
-3.144751,-58.436577,-96,-14,0,11,,
-3.144751,-58.4365772,-96,-14,0,11,,
-3.1447511,-58.4365777,-96,-14,0,11,,
-3.1447513,-58.4365778,-96,-14,0,11,,
-3.1447514,-58.4365773,-96,-14,0,11,,
-3.144751,-58.4365767,-96,-14,0,11,,
-3.1447498,-58.4365763,-96,-14,0,11,,
-3.1447479,-58.4365761,-108,-16,-1,6,,
-3.144747,-58.436576,-108,-16,-1,6,,
-3.1447459,-58.4365755,-108,-16,-1,6,,
-3.1447454,-58.436575,-108,-16,-1,6,,
-3.1447449,-58.4365751,-108,-16,-1,6,,
-3.1447431,-58.4365744,-100,-14,-1,6,,
-3.1447422,-58.4365742,-100,-14,-1,6,,
-3.144742,-58.436574,-100,-14,-1,6,,
-3.1447417,-58.4365736,-100,-14,-1,6,,
-3.1447419,-58.4365728,-100,-14,-1,6,,
-3.1447419,-58.4365723,-100,-14,-1,6,,
-3.1447419,-58.4365717,-100,-14,-1,6,,
-3.1447423,-58.4365716,-100,-14,-1,6,,
-3.1447426,-58.4365717,-99,-11,0,7,,
-3.1447442,-58.4365723,-99,-11,0,7,,
-3.1447456,-58.4365733,-99,-11,0,7,,
-3.1447466,-58.4365742,-99,-11,0,7,,
-3.1447476,-58.4365756,-99,-11,0,7,,
-3.144748,-58.4365756,-99,-11,0,7,,
-3.1447485,-58.4365757,-99,-11,0,7,,
-3.1447491,-58.4365758,-99,-11,0,7,,
-3.1447496,-58.4365759,-99,-11,0,7,,
-3.1447498,-58.4365757,-96,-16,-1,6,,
-3.1447508,-58.4365753,-96,-16,-1,6,,
-3.1447508,-58.4365753,-96,-16,-1,6,,
-3.1447502,-58.4365745,-96,-16,-1,6,,
-3.1447495,-58.4365739,-96,-16,-1,6,,
-3.1447485,-58.4365731,-96,-16,-1,6,,
-3.1447462,-58.4365727,-96,-16,-1,6,,
-3.1447443,-58.4365728,-96,-16,-1,6,,
-3.1447432,-58.4365727,-96,-16,-1,6,,
-3.1447429,-58.4365729,-96,-16,-1,6,,
-3.144742,-58.4365731,-96,-16,-1,6,,
-3.1447408,-58.4365737,-96,-16,-1,6,,
-3.1447415,-58.436574,-96,-16,-1,6,,
-3.1447444,-58.4365727,-92,-11,0,11,,
-3.1447453,-58.4365722,-92,-11,0,11,,
-3.1447494,-58.436571,-92,-11,0,11,,
-3.1447599,-58.4365699,-92,-11,0,11,,
-3.144763,-58.4365697,-92,-11,0,11,,
-3.144767,-58.4365694,-92,-11,0,11,,
-3.14477,-58.4365688,-92,-11,0,11,,
-3.144777,-58.4365687,-92,-11,0,11,,
-3.1447856,-58.4365729,-92,-11,0,11,,
-3.1447887,-58.4365763,-89,-9,1,8,,
-3.1447899,-58.4365777,-89,-9,1,8,,
-3.1447906,-58.4365789,-89,-9,1,8,,
-3.1447907,-58.4365801,-89,-9,1,8,,
-3.1447906,-58.4365807,-89,-9,1,8,,
-3.1447905,-58.4365813,-89,-9,1,8,,
-3.1447903,-58.436582,-89,-9,1,8,,
-3.1447901,-58.4365823,-89,-9,1,8,,
-3.1447904,-58.4365828,-89,-9,1,8,,
-3.1447904,-58.4365828,-90,-12,-1,5,,
-3.144791,-58.4365832,-90,-12,-1,5,,
-3.1447905,-58.4365837,-90,-12,-1,5,,
-3.1447906,-58.4365842,-90,-12,-1,5,,
-3.1447911,-58.4365843,-90,-12,-1,5,,
-3.1447913,-58.4365843,-90,-12,-1,5,,
-3.1447883,-58.4365832,-90,-12,-1,5,,
-3.1447851,-58.4365828,-90,-12,-1,5,,
-3.1447851,-58.4365835,-90,-12,-1,5,,
-3.1447852,-58.4365839,-83,-9,0,11,,
-3.144786,-58.4365843,-83,-9,0,11,,
-3.1447872,-58.4365848,-83,-9,0,11,,
-3.1447883,-58.4365853,-83,-9,0,11,,
-3.1447895,-58.436586,-83,-9,0,11,,
-3.1447903,-58.4365869,-83,-9,0,11,,
-3.1447939,-58.4365889,-83,-9,0,11,,
-3.144797,-58.4365893,-83,-9,0,11,,
-3.1448021,-58.4365889,-83,-9,0,11,,
-3.1448039,-58.4365891,-87,-9,0,9,,
-3.1448045,-58.4365893,-87,-9,0,9,,
-3.1448065,-58.4365897,-87,-9,0,9,,
-3.1448066,-58.43659,-87,-9,0,9,,
-3.1448064,-58.4365905,-87,-9,0,9,,
-3.1448012,-58.4365899,-87,-9,0,9,,
-3.1447962,-58.4365916,-87,-9,0,9,,
-3.1447907,-58.4365947,-87,-9,0,9,,
-3.1447802,-58.436602,-87,-9,0,9,,
-3.1447763,-58.4366053,-81,-13,0,6,,
-3.1447758,-58.4366055,-81,-13,0,6,,
-3.1447756,-58.4366021,-81,-13,0,6,,
-3.1447753,-58.4365992,-81,-13,0,6,,
-3.1447752,-58.4365991,-81,-13,0,6,,
-3.1447744,-58.4365995,-81,-13,0,6,,
-3.1447738,-58.4366,-81,-13,0,6,,
-3.1447729,-58.4366005,-81,-13,0,6,,
-3.1447713,-58.4366013,-90,-13,0,12,,
-3.1447685,-58.436602,-90,-13,0,12,,
-3.144767,-58.4366023,-90,-13,0,12,,
-3.1447662,-58.4366022,-90,-13,0,12,,
-3.1447656,-58.4366021,-90,-13,0,12,,
-3.1447643,-58.4366021,-90,-13,0,12,,
-3.1447641,-58.4366023,-90,-13,0,12,,
-3.1447647,-58.4366027,-90,-13,0,12,,
-3.1447645,-58.4366028,-90,-13,0,12,,
-3.1447642,-58.4366032,-90,-13,0,11,,
-3.1447638,-58.4366038,-90,-13,0,11,,
-3.1447636,-58.4366043,-90,-13,0,11,,
-3.1447579,-58.4366072,-90,-13,0,11,,
-3.1447554,-58.4366086,-90,-13,0,11,,
-3.1447534,-58.4366097,-90,-13,0,11,,
-3.144753,-58.4366099,-90,-13,0,11,,
-3.1447528,-58.4366101,-90,-13,0,11,,
-3.1447527,-58.4366101,-90,-13,0,11,,
-3.1447527,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,4,,
-3.1447526,-58.4366102,-90,-10,0,10,,
-3.1447526,-58.4366102,-90,-10,0,10,,
-3.1447526,-58.4366102,-90,-10,0,10,,
-3.1447526,-58.4366102,-90,-10,0,10,,
-3.1447526,-58.4366102,-90,-10,0,10,,
-3.1447526,-58.4366102,-90,-10,0,10,,
-3.1447526,-58.4366102,-90,-10,0,10,,
-3.1447526,-58.4366102,-90,-10,0,10,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-90,-10,0,7,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-89,-10,1,10,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-100,-17,-1,12,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-8,0,13,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,11,,
-3.1447526,-58.4366102,-88,-9,0,13,,
-3.1447526,-58.4366102,-88,-9,0,13,,
-3.1447526,-58.4366102,-88,-9,0,13,,
-3.1447526,-58.4366102,-88,-9,0,13,,
-3.1447526,-58.4366102,-88,-9,0,13,,
-3.1447526,-58.4366102,-88,-9,0,13,,
-3.1447526,-58.4366102,-88,-9,0,13,,
-3.1447526,-58.4366102,-88,-9,0,13,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-11,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-89,-9,0,12,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-11,-1,8,,
-3.1447526,-58.4366102,-88,-9,0,14,,
-3.1447526,-58.4366102,-88,-9,0,14,,
-3.1447526,-58.4366102,-88,-9,0,14,,
-3.1447526,-58.4366102,-88,-9,0,14,,
-3.1447526,-58.4366102,-88,-9,0,14,,
-3.1447526,-58.4366102,-88,-9,0,14,,
-3.1447526,-58.4366102,-88,-9,0,14,,
-3.1447526,-58.4366102,-88,-9,0,14,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-89,-10,0,12,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-15,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-88,-17,-1,13,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-86,-14,0,9,,
-3.1447526,-58.4366102,-87,-14,-1,9,,
-3.1447526,-58.4366102,-87,-14,-1,9,,
-3.1447526,-58.4366102,-87,-14,-1,9,,
-3.1447526,-58.4366102,-87,-14,-1,9,,
-3.1447526,-58.4366102,-87,-14,-1,9,,
-3.1447526,-58.4366102,-87,-14,-1,9,,
-3.1447526,-58.4366102,-87,-14,-1,9,,
-3.1447526,-58.4366102,-87,-14,-1,9,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-11,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-12,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-87,-13,0,11,,
-3.1447526,-58.4366102,-86,-14,-1,10,,
-3.1447526,-58.4366102,-86,-14,-1,10,,
-3.1447526,-58.4366102,-86,-14,-1,10,,
-3.1447526,-58.4366102,-86,-14,-1,10,,
-3.1447526,-58.4366102,-86,-14,-1,10,,
-3.1447526,-58.4366102,-86,-14,-1,10,,
-3.1447526,-58.4366102,-86,-14,-1,10,,
-3.14475,-58.4366125,-86,-14,-1,10,,
-3.1447478,-58.4366111,-86,-14,-1,10,,
-3.1447559,-58.4366152,-100,-15,-1,11,,
-3.1447556,-58.436615,-100,-15,-1,11,,
-3.1447554,-58.4366146,-100,-15,-1,11,,
-3.1447558,-58.4366147,-100,-15,-1,11,,
-3.1447559,-58.4366149,-100,-15,-1,11,,
-3.1447546,-58.4366141,-100,-15,-1,11,,
-3.1447538,-58.4366127,-100,-15,-1,11,,
-3.1447539,-58.4366126,-100,-15,-1,11,,
-3.1447541,-58.4366129,-107,-17,-1,8,,
-3.1447543,-58.436613,-107,-17,-1,8,,
-3.1447549,-58.4366134,-107,-17,-1,8,,
-3.144755,-58.4366137,-107,-17,-1,8,,
-3.144755,-58.4366139,-107,-17,-1,8,,
-3.1447549,-58.4366146,-107,-17,-1,8,,
-3.1447546,-58.4366154,-107,-17,-1,8,,
-3.1447544,-58.4366156,-107,-17,-1,8,,
-3.1447541,-58.4366156,-107,-17,-1,8,,
-3.1447545,-58.4366156,-107,-15,-1,9,,
-3.1447551,-58.4366156,-107,-15,-1,9,,
-3.1447553,-58.4366157,-107,-15,-1,9,,
-3.1447555,-58.4366159,-107,-15,-1,9,,
-3.1447557,-58.4366158,-107,-15,-1,9,,
-3.1447552,-58.4366151,-107,-15,-1,9,,
-3.1447549,-58.4366148,-107,-15,-1,9,,
-3.1447539,-58.4366146,-107,-15,-1,9,,
-3.1447539,-58.4366149,-107,-15,-1,9,,
-3.144754,-58.436615,-103,-13,-1,12,,
-3.1447539,-58.4366149,-103,-13,-1,12,,
-3.1447535,-58.4366148,-103,-13,-1,12,,
-3.144753,-58.4366153,-103,-13,-1,12,,
-3.1447526,-58.4366156,-103,-13,-1,12,,
-3.1447522,-58.4366159,-103,-13,-1,12,,
-3.1447507,-58.4366158,-103,-13,-1,12,,
-3.1447503,-58.4366156,-103,-13,-1,12,,
-3.1447505,-58.4366152,-103,-13,-1,12,,
-3.1447528,-58.4366145,-109,-16,-1,7,,
-3.1447539,-58.4366142,-109,-16,-1,7,,
-3.1447545,-58.436614,-109,-16,-1,7,,
-3.144755,-58.4366139,-109,-16,-1,7,,
-3.1447551,-58.4366138,-109,-16,-1,7,,
-3.1447551,-58.4366138,-109,-16,-1,7,,
-3.1447552,-58.4366138,-109,-16,-1,7,,
-3.1447552,-58.4366138,-109,-16,-1,7,,
-3.1447552,-58.4366138,-109,-16,-1,7,,
-3.1447552,-58.4366138,-103,-17,-1,7,,
-3.1447552,-58.4366138,-103,-17,-1,7,,
-3.1447552,-58.4366138,-103,-17,-1,7,,
-3.1447552,-58.4366138,-103,-17,-1,7,,
-3.1447552,-58.4366138,-103,-17,-1,7,,
-3.1447527,-58.436613,-103,-17,-1,7,,
-3.1447523,-58.4366126,-103,-17,-1,7,,
-3.1447532,-58.4366098,-103,-17,-1,7,,
-3.1447552,-58.4366027,-92,-12,0,6,,
-3.144765,-58.4365905,-92,-12,0,6,,
-3.1447779,-58.4365856,-92,-12,0,6,,
-3.1448025,-58.436591,-92,-12,0,6,,
-3.1448064,-58.4365957,-92,-12,0,6,,
-3.1448137,-58.4366129,-92,-12,0,6,,
-3.1448136,-58.4366164,-92,-12,0,6,,
-3.1448141,-58.4366218,-92,-12,0,6,,
-3.144814,-58.4366239,-92,-12,0,6,,
-3.1448133,-58.4366112,-90,-14,-1,6,,
-3.1448092,-58.4366106,-90,-14,-1,6,,
-3.144805,-58.4366108,-90,-14,-1,6,,
-3.1448,-58.4366116,-90,-14,-1,6,,
-3.1447948,-58.4366133,-90,-14,-1,6,,
-3.1447902,-58.4366163,-90,-14,-1,6,,
-3.1447871,-58.4366177,-90,-14,-1,6,,
-3.1447848,-58.4366192,-90,-14,-1,6,,
-3.1447832,-58.4366216,-90,-14,-1,6,,
-3.1447823,-58.4366224,-90,-14,-1,6,,
-3.1447812,-58.4366229,-90,-14,-1,6,,
-3.1447806,-58.4366233,-90,-14,-1,6,,
-3.1447802,-58.436623,-90,-14,-1,6,,
-3.1447805,-58.4366213,-87,-13,-1,8,,
-3.1447779,-58.436617,-87,-13,-1,8,,
-3.1447765,-58.4366143,-87,-13,-1,8,,
-3.1447753,-58.4366123,-87,-13,-1,8,,
-3.1447746,-58.4366107,-87,-13,-1,8,,
-3.1447714,-58.4366066,-87,-13,-1,8,,
-3.1447695,-58.4366049,-87,-13,-1,8,,
-3.1447669,-58.4366025,-87,-13,-1,8,,
-3.1447654,-58.4365984,-87,-13,-1,8,,
-3.1447684,-58.4365963,-86,-13,0,11,,
-3.1447678,-58.4365958,-86,-13,0,11,,
-3.1447656,-58.436593,-86,-13,0,11,,
-3.1447657,-58.4365925,-86,-13,0,11,,
-3.144764,-58.4365928,-86,-13,0,11,,
-3.1447641,-58.4365922,-86,-13,0,11,,
-3.1447641,-58.4365911,-86,-13,0,11,,
-3.1447638,-58.4365895,-86,-13,0,11,,
-3.1447634,-58.4365874,-86,-13,0,11,,
-3.1447626,-58.436584,-90,-11,-1,6,,
-3.1447595,-58.4365823,-90,-11,-1,6,,
-3.1447559,-58.4365811,-90,-11,-1,6,,
-3.1447543,-58.4365799,-90,-11,-1,6,,
-3.1447535,-58.4365783,-90,-11,-1,6,,
-3.1447532,-58.4365765,-90,-11,-1,6,,
-3.144753,-58.4365759,-90,-11,-1,6,,
-3.1447517,-58.4365755,-90,-11,-1,6,,
-3.1447513,-58.4365752,-90,-11,-1,6,,
-3.1447508,-58.4365748,-94,-16,-1,6,,
-3.1447497,-58.4365728,-94,-16,-1,6,,
-3.144749,-58.4365707,-94,-16,-1,6,,
-3.1447483,-58.4365691,-94,-16,-1,6,,
-3.1447478,-58.436568,-94,-16,-1,6,,
-3.1447474,-58.4365663,-94,-16,-1,6,,
-3.1447473,-58.4365661,-94,-16,-1,6,,
-3.1447472,-58.4365686,-94,-16,-1,6,,
-3.1447465,-58.4365714,-94,-16,-1,6,,
-3.1447449,-58.4365766,-93,-12,-1,4,,
-3.1447399,-58.4365876,-93,-12,-1,4,,
-3.1447393,-58.4365927,-93,-12,-1,4,,
-3.1447397,-58.4365938,-93,-12,-1,4,,
-3.1447404,-58.4365954,-93,-12,-1,4,,
-3.1447403,-58.4365963,-93,-12,-1,4,,
-3.1447399,-58.436597,-93,-12,-1,4,,
-3.1447399,-58.4365979,-93,-12,-1,4,,
-3.14474,-58.4365988,-89,-11,0,11,,
-3.1447402,-58.4365999,-89,-11,0,11,,
-3.1447404,-58.4366012,-89,-11,0,11,,
-3.1447401,-58.4366022,-89,-11,0,11,,
-3.1447398,-58.4366048,-89,-11,0,11,,
-3.1447397,-58.4366063,-89,-11,0,11,,
-3.1447397,-58.4366078,-89,-11,0,11,,
-3.1447398,-58.4366099,-89,-11,0,11,,
-3.1447394,-58.4366117,-89,-11,0,11,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-92,-13,-1,7,,
-3.1447371,-58.4366103,-98,-15,-1,6,,
-3.1447371,-58.4366103,-98,-15,-1,6,,
